entity_type,canonical_text,alias_text,alias_count,method,confidence
GPE,the City of Blessing,the City of Blessing,90,normalized_key,0.8
GPE,Feagin Street,Feagin Street,89,normalized_key,0.8
GPE,Galveston - Texas,Galveston - Texas,89,normalized_key,0.8
TX_COUNTY,DeWitt County,DeWitt County,89,normalized_key,0.8
ORG,Texas General Land Office Environmental Assessment,Texas General Land Office Environmental Assessment,88,normalized_key,0.8
ORG,the High Island Independent School District,the High Island Independent School District,88,normalized_key,0.8
GPE,Bringhurst,Bringhurst,88,normalized_key,0.8
GPE,Little York Road,Little York Road,88,normalized_key,0.8
GPE,the City of Groves,the City of Groves,88,normalized_key,0.8
GPE,the City of Kountze,the City of Kountze,88,normalized_key,0.8
GPE,the City of Kountze,The City of Kountze,87,normalized_key,0.8
GPE,Walnut Run,Walnut Run,87,normalized_key,0.8
GPE,West Easy Street,West Easy Street,87,normalized_key,0.8
GPE,Westward,Westward,87,normalized_key,0.8
GPE,Hughes Springs,Hughes Springs,86,normalized_key,0.8
GPE,North Drain,North Drain,86,normalized_key,0.8
GPE,Port Bolivar,Port Bolivar,86,normalized_key,0.8
GPE,the City of Mathis,the City of Mathis,86,normalized_key,0.8
GPE,New Waverly,New Waverly,85,normalized_key,0.8
GPE,the City of Brookshire,The City of Brookshire,85,normalized_key,0.8
GPE,the United States,the United States,85,normalized_key,0.8
TX_COUNTY,Jim Hogg County,Jim Hogg County,85,normalized_key,0.8
GPE,Beckville,Beckville,84,normalized_key,0.8
GPE,El Paso,El Paso,84,normalized_key,0.8
GPE,Israel,Israel,84,normalized_key,0.8
GPE,Jersey Village,Jersey Village,84,normalized_key,0.8
GPE,Kemah,Kemah,84,normalized_key,0.8
GPE,North Bayou Drive,North Bayou Drive,84,normalized_key,0.8
GPE,Rio Hondo B-19-DF-48- 0001,Rio Hondo B-19-DF-48- 0001,84,normalized_key,0.8
GPE,South Roundabout,South Roundabout,84,normalized_key,0.8
GPE,the City of Port Neches,the City of Port Neches,84,normalized_key,0.8
GPE,West Pitts Avenue,West Pitts Avenue,84,normalized_key,0.8
GPE,Willis Street,Willis Street,84,normalized_key,0.8
GPE,Winnie,Winnie,84,normalized_key,0.8
GPE,Galena Park,Galena Park,83,normalized_key,0.8
GPE,La Feria,La Feria,83,normalized_key,0.8
GPE,Power Street,Power Street,83,normalized_key,0.8
TX_COUNTY,County of Polk,County of Polk,83,normalized_key,0.8
GPE,Hockley,Hockley,82,normalized_key,0.8
GPE,Rancho Alegre,Rancho Alegre,82,normalized_key,0.8
GPE,Red Bluff,Red Bluff,82,normalized_key,0.8
GPE,Red Bud Street,Red Bud Street,82,normalized_key,0.8
GPE,the City of Madisonville,the City of Madisonville,82,normalized_key,0.8
ORG,County NA Benefit Report Type,County NA Benefit Report Type,81,normalized_key,0.8
GPE,Henderson,Henderson,81,normalized_key,0.8
GPE,Primera,Primera,81,normalized_key,0.8
TX_COUNTY,DeWitt County,DEWITT COUNTY,81,normalized_key,0.8
ORG,HGAC-GLO#12-607-000-6994,HGAC-GLO#12-607-000-6994,80,normalized_key,0.8
ORG,HGAC-GLO#13-314-000-7601,HGAC-GLO#13-314-000-7601,80,normalized_key,0.8
GPE,Anderson,Anderson,80,normalized_key,0.8
GPE,Sargent Beach,Sargent Beach,80,normalized_key,0.8
GPE,the City of China,the City of China,80,normalized_key,0.8
GPE,the City of Goliad,the City of Goliad,80,normalized_key,0.8
GPE,West Forest Drive,West Forest Drive,80,normalized_key,0.8
GPE,West Main Street,West Main Street,80,normalized_key,0.8
GPE,the City of Palmview,the City of Palmview,80,normalized_key,0.8
TX_COUNTY,Panola County,Panola County,80,normalized_key,0.8
ORG,League City,League City,79,normalized_key,0.8
ORG,Texas GLO,The Texas General Land Office,79,seed,0.99
GPE,Humble,Humble,79,normalized_key,0.8
GPE,the City of Ganado,the City of Ganado,79,normalized_key,0.8
GPE,the City of Hallettsville,the City of Hallettsville,79,normalized_key,0.8
GPE,the City of Rockport,The City of Rockport,79,normalized_key,0.8
GPE,the City of Van Vleck,the City of Van Vleck,79,normalized_key,0.8
ORG,FEMA Individual Assistance,FEMA Individual Assistance,78,normalized_key,0.8
GPE,Mertie Street,Mertie Street,78,normalized_key,0.8
GPE,South Rose City,South Rose City,78,normalized_key,0.8
GPE,Woodworth Boulevard,Woodworth Boulevard,78,normalized_key,0.8
GPE,Broaddus,Broaddus,77,normalized_key,0.8
GPE,Rose Street,Rose Street,77,normalized_key,0.8
GPE,the City of Port Lavaca,The City of Port Lavaca,77,normalized_key,0.8
GPE,the City of Santa Fe,the City of Santa Fe,77,normalized_key,0.8
TX_COUNTY,Upshur County,Upshur County,77,normalized_key,0.8
ORG,the HUD Needs Assessment,the HUD Needs Assessment,76,normalized_key,0.8
GPE,Chapparal Rd,Chapparal Rd,76,normalized_key,0.8
GPE,Easement North of,Easement North of,76,normalized_key,0.8
GPE,Houston Street,Houston Street,76,normalized_key,0.8
GPE,the City of Magnolia,the City of Magnolia,76,normalized_key,0.8
GPE,"Wallis,","Wallis,",76,normalized_key,0.8
GPE,Waterfront,Waterfront,76,normalized_key,0.8
GPE,the City of Midfield,the City of Midfield,76,normalized_key,0.8
GPE,the City of Richmond,the City of Richmond,76,normalized_key,0.8
TX_COUNTY,Cass County,Cass County,76,normalized_key,0.8
GPE,Joaquin,Joaquin,75,normalized_key,0.8
GPE,Port Mansfield,Port Mansfield,75,normalized_key,0.8
GPE,Raymondville,Raymondville,75,normalized_key,0.8
GPE,the State of Texas,the State of Texas,75,normalized_key,0.8
GPE,"Victoria, City of (INC","Victoria, City of (INC",75,normalized_key,0.8
ORG,HUD MI,HUD MI,74,normalized_key,0.8
ORG,Texas General Land Office Direct,Texas General Land Office Direct,74,normalized_key,0.8
GPE,Maynard,Maynard,74,normalized_key,0.8
GPE,Tecula,Tecula,74,normalized_key,0.8
GPE,Waterwood,Waterwood,74,normalized_key,0.8
GPE,the City of Dayton,the City of Dayton,74,normalized_key,0.8
GPE,Angelina,Angelina,73,normalized_key,0.8
GPE,Pearland,Pearland,73,normalized_key,0.8
GPE,South Herndon Street,South Herndon Street,73,normalized_key,0.8
GPE,the City of Newton,the City of Newton,73,normalized_key,0.8
GPE,the City of Shepherd,the City of Shepherd,73,normalized_key,0.8
GPE,Timpson,Timpson,73,normalized_key,0.8
GPE,West Lavelle Street,West Lavelle Street,73,normalized_key,0.8
GPE,YOAKUM,Yoakum,73,normalized_key,0.8
GPE,the City of Montgomery,the City of Montgomery,73,normalized_key,0.8
GPE,Beverly Street,Beverly Street,72,normalized_key,0.8
GPE,Improvements Caldwell,Improvements Caldwell,72,normalized_key,0.8
GPE,Linden,Linden,72,normalized_key,0.8
GPE,Normangee City Park,Normangee City Park,72,normalized_key,0.8
GPE,Pompano,Pompano,72,normalized_key,0.8
GPE,the City of Gregory,the City of Gregory,72,normalized_key,0.8
GPE,the City of Hampshire,the City of Hampshire,72,normalized_key,0.8
GPE,the City of Sargent,the City of Sargent,72,normalized_key,0.8
ORG,Local Government City of,Local Government City of,71,normalized_key,0.8
ORG,the Post Office St.,the Post Office St.,71,normalized_key,0.8
GPE,Enchanted Oaks,Enchanted Oaks,71,normalized_key,0.8
GPE,Rosewood Drive,Rosewood Drive,71,normalized_key,0.8
GPE,the City of Wallis,The City of Wallis,71,normalized_key,0.8
GPE,West Side,West Side,71,normalized_key,0.8
GPE,the City of Martindale,the City of Martindale,71,normalized_key,0.8
ORG,Improvements- Non Covered Projects City,Improvements- Non Covered Projects City,70,normalized_key,0.8
GPE,21st St,21st St.,70,normalized_key,0.8
GPE,Ave,Ave,70,normalized_key,0.8
GPE,Corrigan,Corrigan,70,normalized_key,0.8
GPE,Edinburg,Edinburg,70,normalized_key,0.8
GPE,the City of Lexington,the City of Lexington,70,normalized_key,0.8
GPE,the City of Nixon,the City of Nixon,70,normalized_key,0.8
GPE,Houston,"Houston,",69,normalized_key,0.8
GPE,Henderson Rd,Henderson Rd,69,normalized_key,0.8
GPE,the City of Uhland,the City of Uhland,69,normalized_key,0.8
GPE,Winston,Winston,69,normalized_key,0.8
GPE,the City of Angleton,the City of Angleton,69,normalized_key,0.8
ORG,Galveston Area Council,Galveston Area Council,68,normalized_key,0.8
ORG,Houston-Galveston Area Council,the Houston – Galveston Area Council,68,normalized_key,0.8
GPE,Brookshire,Brookshire,68,normalized_key,0.8
GPE,Cuney,Cuney,68,normalized_key,0.8
GPE,Iola,Iola,68,normalized_key,0.8
GPE,Keith Rd,Keith Rd,68,normalized_key,0.8
GPE,North of Cuellar Avenue,North of Cuellar Avenue,68,normalized_key,0.8
GPE,Precinct,Precinct,68,normalized_key,0.8
GPE,W Sidnor Street,W Sidnor Street,68,normalized_key,0.8
GPE,the City of New Waverly,the City of New Waverly,68,normalized_key,0.8
GPE,the City of Santa Rosa,the City of Santa Rosa,68,normalized_key,0.8
GPE,the City of Yorktown,the City of Yorktown,68,normalized_key,0.8
ORG,0.00 State Agency,0.00 State Agency,67,normalized_key,0.8
ORG,Floods HUD MID,Floods HUD MID,67,normalized_key,0.8
GPE,Lamar,Lamar,67,normalized_key,0.8
GPE,Montgomery,Montgomery,67,normalized_key,0.8
ORG,Chambers Co.,Chambers Co.,66,normalized_key,0.8
GPE,Allendale,Allendale,66,normalized_key,0.8
GPE,Chester,Chester,66,normalized_key,0.8
GPE,Kountze,Kountze,66,normalized_key,0.8
GPE,Miami,Miami,66,normalized_key,0.8
GPE,Southmore,Southmore,66,normalized_key,0.8
GPE,the City of Brazoria,the City of Brazoria,66,normalized_key,0.8
GPE,the City of Danbury,the City of Danbury,66,normalized_key,0.8
GPE,the City of Eastland,the City of Eastland,66,normalized_key,0.8
GPE,the City of Premont,the City of Premont,66,normalized_key,0.8
GPE,the City of Trinity,the City of Trinity,66,normalized_key,0.8
GPE,Vista,Vista,66,normalized_key,0.8
GPE,the Village of Tiki Island,the Village of Tiki Island,66,normalized_key,0.8
TX_COUNTY,Kenedy County,Kenedy County,66,normalized_key,0.8
GPE,Oak Island,Oak Island,65,normalized_key,0.8
GPE,South cul-de-sac,South cul-de-sac,65,normalized_key,0.8
GPE,the City of Gonzales,the City of Gonzales,65,normalized_key,0.8
GPE,Tivoli,Tivoli,65,normalized_key,0.8
GPE,ac.,ac.,65,normalized_key,0.8
ORG,Houston-Galveston Area Council,The Houston-Galveston Area Council,64,normalized_key,0.8
GPE,Dallas,Dallas,64,normalized_key,0.8
GPE,Dayton,Dayton,64,normalized_key,0.8
GPE,East Forest Drive,East Forest Drive,64,normalized_key,0.8
GPE,Easton,Easton,64,normalized_key,0.8
GPE,Huntington,Huntington,64,normalized_key,0.8
GPE,London,London,64,normalized_key,0.8
GPE,Omaha,Omaha,64,normalized_key,0.8
GPE,Penitas,Penitas,64,normalized_key,0.8
GPE,Penrose Drive,Penrose Drive,64,normalized_key,0.8
GPE,Pine Bluff,Pine Bluff,64,normalized_key,0.8
GPE,Rosenberg,Rosenberg,64,normalized_key,0.8
GPE,Spillway,Spillway,64,normalized_key,0.8
GPE,Taylor Landing,Taylor Landing,64,normalized_key,0.8
GPE,West Roundbunch Road,West Roundbunch Road,64,normalized_key,0.8
ORG,Capitol Area Council of Government,Capitol Area Council of Government,63,normalized_key,0.8
ORG,Capitol Area Council of Governments,Capitol Area Council of Governments,63,normalized_key,0.8
GPE,Bridge City's,Bridge City's,63,normalized_key,0.8
GPE,Grapeland,Grapeland,63,normalized_key,0.8
GPE,North Bowie,North Bowie,63,normalized_key,0.8
GPE,Sour Lake,Sour Lake,63,normalized_key,0.8
ORG,the Brazos Valley Council of Government,the Brazos Valley Council of Government,62,normalized_key,0.8
GPE,Calhoun,Calhoun,62,normalized_key,0.8
GPE,Elgin,Elgin,62,normalized_key,0.8
GPE,Nimitz,Nimitz,62,normalized_key,0.8
GPE,Peaceful Valley,Peaceful Valley,62,normalized_key,0.8
GPE,The City of Cleveland,The City of Cleveland,62,normalized_key,0.8
GPE,the City of Pineland,the City of Pineland,62,normalized_key,0.8
GPE,the City of Somerville,the City of Somerville,62,normalized_key,0.8
GPE,the City of Edna,the City of Edna,62,normalized_key,0.8
ORG,Houston-Galveston Area Council of Government,Houston-Galveston Area Council of Government,61,normalized_key,0.8
GPE,Bandera County,Bandera County,61,normalized_key,0.8
GPE,the City of Kenedy,the City of Kenedy,61,normalized_key,0.8
GPE,the City of Taylor,the City of Taylor,61,normalized_key,0.8
TX_COUNTY,County of Chambers,County of Chambers,61,normalized_key,0.8
GPE,F.M.,F.M.,60,normalized_key,0.8
GPE,North of,North of,60,normalized_key,0.8
GPE,Brookside Village,Brookside Village,59,normalized_key,0.8
GPE,Burleson,Burleson,59,normalized_key,0.8
GPE,Elkhart,Elkhart,59,normalized_key,0.8
GPE,Freddiesville,Freddiesville,59,normalized_key,0.8
GPE,North Fork,North Fork,59,normalized_key,0.8
GPE,Port Lavaca,Port Lavaca,59,normalized_key,0.8
GPE,Splendora,Splendora,59,normalized_key,0.8
GPE,the City of China,The City of China,59,normalized_key,0.8
GPE,Turkey,Turkey,59,normalized_key,0.8
GPE,the City of Elgin,the City of Elgin,59,normalized_key,0.8
GPE,East Easy Street,East Easy Street,58,normalized_key,0.8
GPE,East Street,East Street,58,normalized_key,0.8
GPE,Kansas,Kansas,58,normalized_key,0.8
GPE,Market Street,Market Street,58,normalized_key,0.8
GPE,Nimrod,Nimrod,58,normalized_key,0.8
GPE,Nueces Street,Nueces Street,58,normalized_key,0.8
GPE,Old Salem,Old Salem,58,normalized_key,0.8
GPE,Smith Point,Smith Point,58,normalized_key,0.8
ORG,Jacinto City,Jacinto City,57,normalized_key,0.8
GPE,the City of Brazoria,The City of Brazoria,57,normalized_key,0.8
GPE,the City of Madisonville,The City of Madisonville,57,normalized_key,0.8
GPE,the City of Robstown,the City of Robstown,57,normalized_key,0.8
GPE,The City of Woodville,The City of Woodville,57,normalized_key,0.8
ORG,HGAC-GLO#12-494-000-6692,HGAC-GLO#12-494-000-6692,56,normalized_key,0.8
GPE,Atlanta,Atlanta,56,normalized_key,0.8
GPE,Gum Slough,Gum Slough,56,normalized_key,0.8
GPE,San Felipe,San Felipe,56,normalized_key,0.8
GPE,South Erwin,South Erwin,56,normalized_key,0.8
GPE,the City of Daisetta,the City of Daisetta,56,normalized_key,0.8
GPE,the City of Danbury,The City of Danbury,56,normalized_key,0.8
GPE,West Madison Street,West Madison Street,56,normalized_key,0.8
ORG,CBCOG-GLO#13-193-000-7332,CBCOG-GLO#13-193-000-7332,55,normalized_key,0.8
GPE,East Smith,East Smith,55,normalized_key,0.8
GPE,League City Parkway,League City Parkway,55,normalized_key,0.8
GPE,Nueces,Nueces,55,normalized_key,0.8
GPE,San Antonio Avenue,San Antonio Avenue,55,normalized_key,0.8
GPE,Sullivan City,Sullivan City,55,normalized_key,0.8
GPE,the City of Anahuac,the City of Anahuac,55,normalized_key,0.8
GPE,the City of El Campo,the City of El Campo,55,normalized_key,0.8
GPE,The City of La Porte,The City of La Porte,55,normalized_key,0.8
GPE,Way City,Way City,55,normalized_key,0.8
GPE,Yellowstone,Yellowstone,55,normalized_key,0.8
ORG,City Hall Lift Station,City Hall Lift Station,54,normalized_key,0.8
GPE,Center,Center,54,normalized_key,0.8
GPE,East city,East city,54,normalized_key,0.8
GPE,Evergreen,Evergreen,54,normalized_key,0.8
GPE,Lyford,Lyford,54,normalized_key,0.8
GPE,Popano Street,Popano Street,54,normalized_key,0.8
GPE,Port Isabel,Port Isabel,54,normalized_key,0.8
GPE,Rio Grande City,Rio Grande City,54,normalized_key,0.8
GPE,San Marcos,San Marcos,54,normalized_key,0.8
GPE,Stakes Avenue,Stakes Avenue,54,normalized_key,0.8
GPE,the City of Alice,the City of Alice,54,normalized_key,0.8
GPE,The City of Iowa,The City of Iowa,54,normalized_key,0.8
GPE,the City of Liberty,the City of Liberty,54,normalized_key,0.8
GPE,the City of Premont,The City of Premont,54,normalized_key,0.8
GPE,the City of Richwood,the City of Richwood,54,normalized_key,0.8
GPE,Wilson Park,Wilson Park,54,normalized_key,0.8
GPE,the City of Bedias,the City of Bedias,54,normalized_key,0.8
ORG,HGAC-GLO#10-5014-000-4988,HGAC-GLO#10-5014-000-4988,53,normalized_key,0.8
GPE,Cove,Cove,53,normalized_key,0.8
GPE,Kenedy,Kenedy,53,normalized_key,0.8
GPE,Little York,Little York,53,normalized_key,0.8
GPE,Palm Street,Palm Street,53,normalized_key,0.8
GPE,Pine Manor,Pine Manor,53,normalized_key,0.8
GPE,Texarkana,Texarkana,53,normalized_key,0.8
GPE,The City of New,The City of New,53,normalized_key,0.8
GPE,the City of Portland,the City of Portland,53,normalized_key,0.8
GPE,Wayside Drive,Wayside Drive,53,normalized_key,0.8
ORG,CBCOG-GLO#13-217-000-7377,CBCOG-GLO#13-217-000-7377,52,normalized_key,0.8
ORG,City of Dickinson City Limits,City of Dickinson City Limits,52,normalized_key,0.8
ORG,HGAC-GLO#13-167-000-7268,HGAC-GLO#13-167-000-7268,52,normalized_key,0.8
ORG,Texas Department of Housing and Community Affairs,the Texas Department of Housing and Community Affairs,52,normalized_key,0.8
GPE,2nd Street,2nd Street,52,normalized_key,0.8
GPE,Garcia County Road,Garcia County Road,52,normalized_key,0.8
GPE,Kolb Rd,Kolb Rd,52,normalized_key,0.8
GPE,North Rose City Drive,North Rose City Drive,52,normalized_key,0.8
GPE,Rio Villa,Rio Villa,52,normalized_key,0.8
GPE,South Rose City Drive,South Rose City Drive,52,normalized_key,0.8
GPE,West Tempe Creek,West Tempe Creek,52,normalized_key,0.8
ORG,City-Wide ACS,City-Wide ACS,51,normalized_key,0.8
GPE,Cherry Creek,Cherry Creek,51,normalized_key,0.8
GPE,Edna,Edna,51,normalized_key,0.8
GPE,Fairfield,Fairfield,51,normalized_key,0.8
GPE,Hallettsville,Hallettsville,51,normalized_key,0.8
GPE,Kentucky,Kentucky,51,normalized_key,0.8
GPE,South Patillo Street,South Patillo Street,51,normalized_key,0.8
GPE,Springfield,Springfield,51,normalized_key,0.8
GPE,Stephenville,Stephenville,51,normalized_key,0.8
GPE,the City of Iola,the City of Iola,51,normalized_key,0.8
GPE,the City of Woodloch,the City of Woodloch,51,normalized_key,0.8
GPE,West Virginia,West Virginia,51,normalized_key,0.8
ORG,Fulton City Limit Line,Fulton City Limit Line,50,normalized_key,0.8
ORG,"Iola, City Of P-17-TX-48- HIM1 Flood and Drainage Facilities","Iola, City Of P-17-TX-48- HIM1 Flood and Drainage Facilities",50,normalized_key,0.8
ORG,Strand/Mechanic Historic District,Strand/Mechanic Historic District,50,normalized_key,0.8
ORG,the Sebastian Municipal Utility District Water Treatment Plant,the Sebastian Municipal Utility District Water Treatment Plant,50,normalized_key,0.8
GPE,Chambers,Chambers,50,normalized_key,0.8
GPE,Florence Street,Florence Street,50,normalized_key,0.8
GPE,Fort Bend,Fort Bend,50,normalized_key,0.8
GPE,Howard Street,Howard Street,50,normalized_key,0.8
GPE,Jacksonville,Jacksonville,50,normalized_key,0.8
GPE,Kennard,Kennard,50,normalized_key,0.8
GPE,Maud,Maud,50,normalized_key,0.8
GPE,Myrtle Drive,Myrtle Drive,50,normalized_key,0.8
GPE,Naples,Naples,50,normalized_key,0.8
GPE,Oak Street,Oak Street,50,normalized_key,0.8
GPE,Raywood,Raywood,50,normalized_key,0.8
GPE,Tamar,Tamar,50,normalized_key,0.8
GPE,the City of Somerville,The City of Somerville,50,normalized_key,0.8
GPE,the City of Todd Mission,the City of Todd Mission,50,normalized_key,0.8
