subject_type,subject_text,object_type,object_text,relation,context_window,weight
ORG,Completed Activity Actual End Date,TX_COUNTY,San Jacinto County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,San Jacinto County,cooccurs,sentence,6
ORG,Project Number,TX_COUNTY,Sabine County,cooccurs,sentence,6
ORG,Completed Activity Actual End Date,TX_COUNTY,Starr County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Starr County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Orange County,cooccurs,sentence,6
ORG,Date Total Projected Budget,TX_COUNTY,Trinity County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Montgomery County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Leon County,cooccurs,sentence,6
ORG,Completed Activity Actual End Date,TX_COUNTY,Jasper County,cooccurs,sentence,6
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Jasper County,cooccurs,sentence,6
ORG,Total Funds,TX_COUNTY,Hidalgo County,cooccurs,sentence,6
ORG,Date Total Projected Budget,TX_COUNTY,Fort Bend County,cooccurs,sentence,6
ORG,Total Funds,DISASTER,Ike,cooccurs,sentence,6
ORG,Project Number,DISASTER,Hurricane Dolly,cooccurs,sentence,6
ORG,State Highway,TX_COUNTY,Burleson County,cooccurs,sentence,6
ORG,Flood and Drainage,TX_COUNTY,Liberty County,cooccurs,sentence,6
ORG,Properties 0,TX_COUNTY,Liberty County,cooccurs,sentence,6
ORG,Texas Activity Progress Narrative,TX_COUNTY,Robertson County,cooccurs,sentence,6
ORG,Project Title,DISASTER,Hurricane Ike,cooccurs,sentence,6
ORG,GLO,TX_COUNTY,County Of Nacogdoches County,cooccurs,sentence,6
ORG,Texas Activity Progress Narrative,TX_COUNTY,Angelina County,cooccurs,sentence,6
ORG,Public Facilities,DISASTER,Hurricane Ike,cooccurs,sentence,6
ORG,Public Improvement,TX_COUNTY,Newton County,cooccurs,sentence,6
ORG,Completed Activity Description,TX_COUNTY,Marion County,cooccurs,sentence,6
ORG,Completed Activity Description,TX_COUNTY,Anderson County,cooccurs,sentence,6
ORG,Texas Activity Progress Narrative,TX_COUNTY,Burleson County,cooccurs,sentence,6
ORG,Texas Activity Progress Narrative,TX_COUNTY,Grimes County,cooccurs,sentence,6
ORG,Flood and Drainage,TX_COUNTY,Wharton County,cooccurs,sentence,6
ORG,Urgent Need,TX_COUNTY,Walker County,cooccurs,sentence,6
ORG,COCC,TX_COUNTY,Goliad County,cooccurs,sentence,6
ORG,Non-Match Funds,TX_COUNTY,Fort Bend County,cooccurs,sentence,6
ORG,Buyout Program,TX_COUNTY,Austin County,cooccurs,sentence,6
ORG,Properties 0,PROGRAM,Affordable Rental Program,cooccurs,sentence,6
ORG,Water Facilities,TX_COUNTY,Goliad County,cooccurs,sentence,6
ORG,Street Improvements,TX_COUNTY,Aransas County,cooccurs,sentence,6
ORG,Buyout Program,TX_COUNTY,Polk County,cooccurs,sentence,6
ORG,Street Improvements,TX_COUNTY,Walker County,cooccurs,sentence,6
ORG,Buyout Program,TX_COUNTY,Bastrop County,cooccurs,sentence,6
ORG,Buyout Program,TX_COUNTY,Gonzales County,cooccurs,sentence,6
ORG,HUD,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,6
ORG,Flood and Drainage Facilities,TX_COUNTY,Bastrop County,cooccurs,sentence,6
ORG,Water Facilities,TX_COUNTY,Tyler County,cooccurs,sentence,6
ORG,Water Facilities,TX_COUNTY,Chambers County,cooccurs,sentence,6
ORG,Texas GLO,TX_COUNTY,Galveston County,cooccurs,sentence,6
ORG,Local Government,TX_COUNTY,Victoria County,cooccurs,sentence,6
ORG,HUD,TX_COUNTY,Orange County,cooccurs,sentence,6
ORG,Project Title,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,6
ORG,Project Number,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,6
ORG,Project Title,TX_COUNTY,Brazoria County,cooccurs,sentence,6
ORG,Street Improvements,TX_COUNTY,Jasper County,cooccurs,sentence,6
ORG,Completed Activity Description,TX_COUNTY,Hidalgo County,cooccurs,sentence,6
ORG,Street Improvements,TX_COUNTY,Hays County,cooccurs,sentence,6
ORG,Flood and Drainage,TX_COUNTY,Hidalgo County,cooccurs,sentence,6
ORG,Street Improvements,TX_COUNTY,Bastrop County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Bastrop County,cooccurs,sentence,5
ORG,Improvements-Non Covered,TX_COUNTY,County Of Jim Wells County,cooccurs,sentence,5
ORG,MIT - Public Facilities,TX_COUNTY,County Of Jim Wells County,cooccurs,sentence,5
ORG,Flood & Drainage,TX_COUNTY,Waller County,cooccurs,sentence,5
ORG,MIT - Public Facilities,TX_COUNTY,Jefferson County,cooccurs,sentence,5
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Coryell County,cooccurs,sentence,5
ORG,Public Facilities,TX_COUNTY,Caldwell County,cooccurs,sentence,5
DISASTER,Hurricane Harvey,TX_COUNTY,Matagorda County,cooccurs,sentence,5
ORG,SMI,TX_COUNTY,Lee County,cooccurs,sentence,5
ORG,the State Standardized Area Median Income,TX_COUNTY,Lee County,cooccurs,sentence,5
ORG,Block Group,TX_COUNTY,Lee County,cooccurs,sentence,5
ORG,Flood & Drainage,TX_COUNTY,San Patricio County,cooccurs,sentence,5
ORG,TDEM,TX_COUNTY,Dewitt County,cooccurs,sentence,5
ORG,GLO,TX_COUNTY,Dewitt County,cooccurs,sentence,5
ORG,HMP,TX_COUNTY,Dewitt County,cooccurs,sentence,5
ORG,FEMA,TX_COUNTY,Hidalgo County,cooccurs,sentence,5
ORG,TDEM,TX_COUNTY,Hidalgo County,cooccurs,sentence,5
ORG,HMP,TX_COUNTY,Hidalgo County,cooccurs,sentence,5
ORG,Local Government,TX_COUNTY,Jefferson County,cooccurs,sentence,5
ORG,HUD,TX_COUNTY,Jefferson County,cooccurs,sentence,5
DISASTER,Hurricane Evacuees,TX_COUNTY,Harris County,cooccurs,sentence,5
ORG,FEMA,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,5
DISASTER,Hurricane Rita,TX_COUNTY,Liberty County,cooccurs,sentence,5
DISASTER,Hurricane Rita,TX_COUNTY,Orange County,cooccurs,sentence,5
ORG,Restricted Balance,DISASTER,Hurricane Ike,cooccurs,sentence,5
ORG,Completed Activity Description,TX_COUNTY,Trinity County,cooccurs,sentence,5
ORG,Completed Activity Description,TX_COUNTY,Polk County,cooccurs,sentence,5
ORG,Urgent Need,TX_COUNTY,Hidalgo County,cooccurs,sentence,5
ORG,Completed Activity Description,TX_COUNTY,Tyler County,cooccurs,sentence,5
ORG,Area Benefit (Census,DISASTER,Hurricane Dolly,cooccurs,sentence,5
ORG,Area Benefit (Census,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,5
ORG,Area Benefit (Survey,TX_COUNTY,Harrison County,cooccurs,sentence,5
ORG,Completed Activity Actual End Date,TX_COUNTY,Tyler County,cooccurs,sentence,5
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Tyler County,cooccurs,sentence,5
ORG,Total Funds,TX_COUNTY,Galveston County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Waller County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Walker County,cooccurs,sentence,5
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Trinity County,cooccurs,sentence,5
ORG,CBCOG,TX_COUNTY,San Patricio County,cooccurs,sentence,5
ORG,Project Number,TX_COUNTY,Montgomery County,cooccurs,sentence,5
ORG,Total Funds,TX_COUNTY,Liberty County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Kleberg County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Harrison County,cooccurs,sentence,5
ORG,COCC,TX_COUNTY,Chambers County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Burleson County,cooccurs,sentence,5
ORG,Date Total Projected Budget,TX_COUNTY,Angelina County,cooccurs,sentence,5
ORG,Completed Activity Actual End Date,DISASTER,Hurricane Dolly,cooccurs,sentence,5
ORG,NON-HOUSING Projected End Date,DISASTER,Hurricane Dolly,cooccurs,sentence,5
ORG,Street Improvement,TX_COUNTY,Tyler County,cooccurs,sentence,5
ORG,Texas Activity Progress Narrative,TX_COUNTY,Victoria County,cooccurs,sentence,5
ORG,Texas GLO,DISASTER,Hurricane Ike,cooccurs,sentence,5
ORG,Sewer Facilities,TX_COUNTY,County Of Sabine County,cooccurs,sentence,5
ORG,GLO,TX_COUNTY,Nacogdoches County,cooccurs,sentence,5
ORG,Royal Pine Drive,TX_COUNTY,Harris County,cooccurs,sentence,5
ORG,Brea Crest Street,TX_COUNTY,Harris County,cooccurs,sentence,5
ORG,Texas Activity Progress Narrative,TX_COUNTY,Hardin County,cooccurs,sentence,5
ORG,GLO,TX_COUNTY,County Of Waller County,cooccurs,sentence,5
ORG,Area Benefit (Survey,TX_COUNTY,County Of Brazoria County,cooccurs,sentence,5
ORG,QPR,TX_COUNTY,Jasper County,cooccurs,sentence,5
ORG,Properties 0,TX_COUNTY,Montgomery County,cooccurs,sentence,5
ORG,DRS,TX_COUNTY,Milam County,cooccurs,sentence,5
ORG,DRS,TX_COUNTY,Jim Wells County,cooccurs,sentence,5
ORG,Clearance and Demolition,DISASTER,Hurricane Location,cooccurs,sentence,5
ORG,Texas Department of Housing and Community Affairs No Accomplishments Performance Measures,TX_COUNTY,Harris County,cooccurs,sentence,5
ORG,Texas Department of Housing and Community Affairs,DISASTER,Ike,cooccurs,sentence,5
ORG,COCC,TX_COUNTY,Waller County,cooccurs,sentence,5
ORG,Completed Activity Description,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,5
ORG,QPR,PROGRAM,Local Infrastructure Program,cooccurs,sentence,5
ORG,Project Number,PROGRAM,Local Infrastructure Program,cooccurs,sentence,5
ORG,COCC,TX_COUNTY,Aransas County,cooccurs,sentence,5
ORG,Water Facilities,TX_COUNTY,Gonzales County,cooccurs,sentence,5
ORG,Buyout Program,TX_COUNTY,Jefferson County,cooccurs,sentence,5
ORG,Buyout Program,TX_COUNTY,Waller County,cooccurs,sentence,5
ORG,Public Improvement,TX_COUNTY,Harris County,cooccurs,sentence,5
PROGRAM,Affordable Rental Program,DISASTER,Ike,cooccurs,sentence,5
ORG,Drainage Facilities,TX_COUNTY,Fort Bend County,cooccurs,sentence,5
DISASTER,Tropical Storm Imelda,FEMA_DECLARATION,4466,cooccurs,sentence,5
DISASTER,Tropical Storm Imelda,FEMA_DECLARATION,4454,cooccurs,sentence,5
ORG,UN,PROGRAM,Affordable Rental Program,cooccurs,sentence,5
ORG,Flood and Drainage Facilities,TX_COUNTY,Montgomery County,cooccurs,sentence,5
ORG,Affordable Rental Housing Under Way Activity Description,TX_COUNTY,Willacy County,cooccurs,sentence,5
ORG,Street Improvements,TX_COUNTY,County Of Bastrop County,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Lavaca County,cooccurs,sentence,4
ORG,MIT - Public Facilities,TX_COUNTY,Lavaca County,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Guadalupe County,cooccurs,sentence,4
ORG,MIT - Public Facilities,TX_COUNTY,Guadalupe County,cooccurs,sentence,4
ORG,Flood & Drainage,TX_COUNTY,Madison County,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Walker County,cooccurs,sentence,4
ORG,Flood & Drainage,TX_COUNTY,Refugio County,cooccurs,sentence,4
ORG,HMAC,DISASTER,Hurricane Harvey,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Leon County,cooccurs,sentence,4
ORG,MIT - Public Facilities,TX_COUNTY,Leon County,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Orange County,cooccurs,sentence,4
ORG,MIT - Public Facilities,TX_COUNTY,Fort Bend County,cooccurs,sentence,4
ORG,Flood & Drainage,TX_COUNTY,Hidalgo County,cooccurs,sentence,4
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Hays County,cooccurs,sentence,4
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Anderson County,cooccurs,sentence,4
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Willacy County,cooccurs,sentence,4
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Liberty County,cooccurs,sentence,4
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Bee County,cooccurs,sentence,4
ORG,Sewer Lines,TX_COUNTY,Nueces County,cooccurs,sentence,4
ORG,TDEM,TX_COUNTY,Falls County,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,Falls County,cooccurs,sentence,4
ORG,HMP,TX_COUNTY,Falls County,cooccurs,sentence,4
ORG,TDEM,TX_COUNTY,Cameron County,cooccurs,sentence,4
ORG,HMP,TX_COUNTY,Cameron County,cooccurs,sentence,4
ORG,TDEM,TX_COUNTY,Red River County,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,Red River County,cooccurs,sentence,4
ORG,HMP,TX_COUNTY,Red River County,cooccurs,sentence,4
ORG,TDEM,TX_COUNTY,Tyler County,cooccurs,sentence,4
ORG,HMP,TX_COUNTY,Tyler County,cooccurs,sentence,4
ORG,Volunteer Fire Department,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,4
ORG,Local Government,TX_COUNTY,Guadalupe County,cooccurs,sentence,4
ORG,Public Improvement,TX_COUNTY,Madison County,cooccurs,sentence,4
ORG,Sewer Lines,TX_COUNTY,Milam County,cooccurs,sentence,4
ORG,SF 0005,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,4
ORG,Completed Activity Description,TX_COUNTY,Newton County,cooccurs,sentence,4
ORG,Flood and Drainage,TX_COUNTY,Brooks County,cooccurs,sentence,4
ORG,Planning Products,TX_COUNTY,Matagorda County,cooccurs,sentence,4
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Willacy County,cooccurs,sentence,4
ORG,Completed Activity Description,TX_COUNTY,Matagorda County,cooccurs,sentence,4
ORG,Completed Activity Description,TX_COUNTY,Kenedy County,cooccurs,sentence,4
ORG,Completed Activity Description,TX_COUNTY,Milam County,cooccurs,sentence,4
ORG,SETRPC,TX_COUNTY,Hardin County,cooccurs,sentence,4
ORG,Area Benefit (Census,TX_COUNTY,Willacy County,cooccurs,sentence,4
ORG,Planning Products,TX_COUNTY,Brazoria County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Rusk County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Tyler County,cooccurs,sentence,4
ORG,Date Total Projected Budget,TX_COUNTY,Nacogdoches County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Nacogdoches County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Waller County,cooccurs,sentence,4
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Waller County,cooccurs,sentence,4
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Hardin County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Hardin County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Trinity County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Trinity County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Robertson County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Madison County,cooccurs,sentence,4
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Kleberg County,cooccurs,sentence,4
ORG,Project Number,TX_COUNTY,Jasper County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Harrison County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Burleson County,cooccurs,sentence,4
ORG,Completed Activity Actual End Date,TX_COUNTY,Angelina County,cooccurs,sentence,4
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Angelina County,cooccurs,sentence,4
ORG,Texas Activity Progress Narrative,TX_COUNTY,Trinity County,cooccurs,sentence,4
ORG,Texas Activity Progress Narrative,TX_COUNTY,Cherokee County,cooccurs,sentence,4
ORG,Planning Products,TX_COUNTY,Orange County,cooccurs,sentence,4
ORG,Flood and Drainage Facilities,TX_COUNTY,Liberty County,cooccurs,sentence,4
ORG,Planning Products 0,DISASTER,Ike,cooccurs,sentence,4
ORG,TX,DISASTER,Hurricane Ike,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,County Of Orange County,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,County Of Walker County,cooccurs,sentence,4
ORG,Public Facilities,TX_COUNTY,Brazos County,cooccurs,sentence,4
ORG,Units 0 Beneficiaries,DISASTER,Ike,cooccurs,sentence,4
ORG,Multifamily Units 0 Beneficiaries,DISASTER,Ike,cooccurs,sentence,4
ORG,Direct Benefit,TX_COUNTY,Montgomery County,cooccurs,sentence,4
ORG,Royal Pine Drive,DISASTER,Hurricane Ike,cooccurs,sentence,4
ORG,Brea Crest Street,DISASTER,Hurricane Ike,cooccurs,sentence,4
ORG,QPR,TX_COUNTY,Galveston County,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,Rusk County,cooccurs,sentence,4
ORG,QPR,TX_COUNTY,Grimes County,cooccurs,sentence,4
ORG,TX,TX_COUNTY,Anderson County,cooccurs,sentence,4
ORG,DRS,TX_COUNTY,Nacogdoches County,cooccurs,sentence,4
ORG,State Highway,TX_COUNTY,Rusk County,cooccurs,sentence,4
ORG,DRS,TX_COUNTY,Jim Hogg County,cooccurs,sentence,4
ORG,HMAC,DISASTER,Hurricane Ike,cooccurs,sentence,4
ORG,ADA,DISASTER,Hurricane Dolly,cooccurs,sentence,4
ORG,Clearance and Demolition,DISASTER,Ike,cooccurs,sentence,4
DISASTER,Hurricane Ike,TX_COUNTY,Nueces County,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,Jefferson County,cooccurs,sentence,4
ORG,COCC,TX_COUNTY,Milam County,cooccurs,sentence,4
ORG,Project Number,PROGRAM,Economic Revitalization Program,cooccurs,sentence,4
ORG,Urgent Need,TX_COUNTY,Austin County,cooccurs,sentence,4
ORG,COCC,PROGRAM,Local Infrastructure Program,cooccurs,sentence,4
ORG,Sewer Facilities,TX_COUNTY,County Of Matagorda County,cooccurs,sentence,4
ORG,COCC,TX_COUNTY,Victoria County,cooccurs,sentence,4
ORG,City of Total Projected Budget,PROGRAM,Local Infrastructure Program,cooccurs,sentence,4
ORG,Direct Benefit,DISASTER,Hurricane Harvey,cooccurs,sentence,4
ORG,Public Facilities,TX_COUNTY,Goliad County,cooccurs,sentence,4
ORG,Street Improvements,TX_COUNTY,Tyler County,cooccurs,sentence,4
ORG,Units 0 Beneficiaries,PROGRAM,Affordable Rental Program,cooccurs,sentence,4
ORG,Street Improvements,TX_COUNTY,Nueces County,cooccurs,sentence,4
ORG,Buyout Program,TX_COUNTY,Victoria County,cooccurs,sentence,4
ORG,HUD,TX_COUNTY,Liberty County,cooccurs,sentence,4
ORG,City of Environmental Assessment,DISASTER,Ike,cooccurs,sentence,4
ORG,Substantially Rehabilitated,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,4
ORG,Drainage Facilities,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,4
ORG,Public Improvement,TX_COUNTY,Brazoria County,cooccurs,sentence,4
ORG,Public Improvement,TX_COUNTY,Montgomery County,cooccurs,sentence,4
PROGRAM,Affordable Rental Program,DISASTER,Harvey,cooccurs,sentence,4
ORG,Buyout Program,TX_COUNTY,Harris County,cooccurs,sentence,4
ORG,Affordable Rental Housing,TX_COUNTY,Refugio County,cooccurs,sentence,4
ORG,Pine Forest,TX_COUNTY,San Jacinto County,cooccurs,sentence,4
ORG,Non-Match Funds,TX_COUNTY,San Jacinto County,cooccurs,sentence,4
DISASTER,Tropical Storm Imelda,TX_COUNTY,Orange County,cooccurs,sentence,4
DISASTER,Tropical Storm Imelda,TX_COUNTY,Jefferson County,cooccurs,sentence,4
DISASTER,Ike,FEMA_DECLARATION,4454,cooccurs,sentence,4
DISASTER,Tropical Storm Total,FEMA_DECLARATION,4454,cooccurs,sentence,4
ORG,HUD,DISASTER,Tropical Storm Total,cooccurs,sentence,4
ORG,Texas General Land Office NA Benefit Report Type,DISASTER,Tropical Storm Total,cooccurs,sentence,4
ORG,State Agency,DISASTER,Tropical Storm Total,cooccurs,sentence,4
ORG,Lower Rio Grande Valley Floods,DISASTER,Tropical Storm Total,cooccurs,sentence,4
ORG,Project Number,PROGRAM,Affordable Rental Program,cooccurs,sentence,4
ORG,Total Funds,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,4
ORG,GLO,TX_COUNTY,Brazoria County,cooccurs,sentence,4
ORG,Completed Activity Description,TX_COUNTY,Bastrop County,cooccurs,sentence,4
ORG,TX,TX_COUNTY,Harris County,cooccurs,sentence,4
ORG,Buyout Program,TX_COUNTY,Montgomery County,cooccurs,sentence,4
ORG,Flood and Drainage,TX_COUNTY,Brazoria County,cooccurs,sentence,4
ORG,Total Funds,TX_COUNTY,Newton County,cooccurs,sentence,4
PROGRAM,Affordable Rental Program,TX_COUNTY,Willacy County,cooccurs,sentence,4
ORG,Drainage Facilities,TX_COUNTY,Hays County,cooccurs,sentence,4
ORG,Improvements-Non Covered,TX_COUNTY,Montgomery County,cooccurs,sentence,3
ORG,MIT - Public Facilities,TX_COUNTY,Montgomery County,cooccurs,sentence,3
ORG,MIT - Public Facilities,TX_COUNTY,Walker County,cooccurs,sentence,3
ORG,Improvements-Non Covered,TX_COUNTY,Milam County,cooccurs,sentence,3
ORG,MIT - Public Facilities,TX_COUNTY,Milam County,cooccurs,sentence,3
ORG,Flood & Drainage,TX_COUNTY,Wharton County,cooccurs,sentence,3
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Caldwell County,cooccurs,sentence,3
ORG,MIT - Planning and Capacity Building Under Way Activity Description,TX_COUNTY,Aransas County,cooccurs,sentence,3
ORG,MIT - Planning and,TX_COUNTY,Liberty County,cooccurs,sentence,3
ORG,Improvements-Non Covered,TX_COUNTY,Robertson County,cooccurs,sentence,3
ORG,MIT - Public Facilities,TX_COUNTY,Robertson County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Austin County,cooccurs,sentence,3
ORG,Improvements-Non Covered,TX_COUNTY,Burleson County,cooccurs,sentence,3
ORG,MIT - Public Facilities,TX_COUNTY,Burleson County,cooccurs,sentence,3
ORG,Improvements-Non Covered,TX_COUNTY,Chambers County,cooccurs,sentence,3
ORG,MIT - Planning and,TX_COUNTY,Hays County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Dewitt County,cooccurs,sentence,3
ORG,Hazard Mitigation Grant Program,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,Texas GLO,TX_COUNTY,San Patricio County,cooccurs,sentence,3
ORG,the RCP Application Guide,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,Planning Activities,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,IRC,TX_COUNTY,Jefferson County,cooccurs,sentence,3
ORG,the RCP Application Guide,TX_COUNTY,Jefferson County,cooccurs,sentence,3
ORG,Planning Activities,TX_COUNTY,Jefferson County,cooccurs,sentence,3
ORG,TDEM,TX_COUNTY,County Of Archer County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Archer County,cooccurs,sentence,3
ORG,HMP,TX_COUNTY,County Of Archer County,cooccurs,sentence,3
ORG,TDEM,TX_COUNTY,Rusk County,cooccurs,sentence,3
ORG,HMP,TX_COUNTY,Rusk County,cooccurs,sentence,3
ORG,FEMA,TX_COUNTY,Clay County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,Clay County,cooccurs,sentence,3
ORG,TDEM,TX_COUNTY,County Of Jack County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Jack County,cooccurs,sentence,3
ORG,HMP,TX_COUNTY,County Of Jack County,cooccurs,sentence,3
ORG,TDEM,TX_COUNTY,County Of Montague County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Montague County,cooccurs,sentence,3
ORG,HMP,TX_COUNTY,County Of Montague County,cooccurs,sentence,3
ORG,TDEM,TX_COUNTY,County Of Young County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Young County,cooccurs,sentence,3
ORG,HMP,TX_COUNTY,County Of Young County,cooccurs,sentence,3
ORG,Targeted Section 3 Labor Hours 1 #,TX_COUNTY,Bastrop County,cooccurs,sentence,3
ORG,Local Government,TX_COUNTY,County Of Jim Wells County,cooccurs,sentence,3
ORG,Public Improvement,TX_COUNTY,County Of Dewitt County,cooccurs,sentence,3
ORG,Sewer Lines,TX_COUNTY,Washington County,cooccurs,sentence,3
ORG,NCP 0005,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,the Coastal Bend Council of Governments,DISASTER,Hurricane Harvey,cooccurs,sentence,3
ORG,MIT - Public Facilities,DISASTER,Hurricane Harvey,cooccurs,sentence,3
ORG,Multifamily Units 0 Beneficiaries,PROGRAM,Homeowner Assistance Program,cooccurs,sentence,3
ORG,Properties 0,TX_COUNTY,Hardin County,cooccurs,sentence,3
ORG,TX,DISASTER,Rita,cooccurs,sentence,3
ORG,Office of Rural Community Affairs,DISASTER,Hurricane Rita,cooccurs,sentence,3
DISASTER,Hurricane Rita,TX_COUNTY,Nacogdoches County,cooccurs,sentence,3
DISASTER,Hurricane Rita,TX_COUNTY,Walker County,cooccurs,sentence,3
DISASTER,Hurricane Rita,TX_COUNTY,Polk County,cooccurs,sentence,3
ORG,TX,DISASTER,Ike,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Starr County,cooccurs,sentence,3
ORG,Area Benefit (Census,TX_COUNTY,Angelina County,cooccurs,sentence,3
ORG,Block Group,TX_COUNTY,Brazoria County,cooccurs,sentence,3
ORG,Salary Allocations Activity Progress Narrative,TX_COUNTY,Hidalgo County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,Jim Wells County,cooccurs,sentence,3
ORG,Completed Activity Description,TX_COUNTY,Panola County,cooccurs,sentence,3
ORG,Area Benefit (Census,TX_COUNTY,Montgomery County,cooccurs,sentence,3
ORG,Area Benefit (Census,TX_COUNTY,Fort Bend County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,Trinity County,cooccurs,sentence,3
ORG,Area Benefit (Census,TX_COUNTY,Matagorda County,cooccurs,sentence,3
ORG,HUD,TX_COUNTY,Chambers County,cooccurs,sentence,3
ORG,Completed Activity Description,TX_COUNTY,Brooks County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,Starr County,cooccurs,sentence,3
ORG,HMAC,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,Hot Mix Asphalt Concrete,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,Area Benefit (Survey,TX_COUNTY,Madison County,cooccurs,sentence,3
ORG,Texas Department of Housing and Community Affairs,DISASTER,Hurricane Ike,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,San Augustine County,cooccurs,sentence,3
ORG,Date Total Projected Budget,TX_COUNTY,Sabine County,cooccurs,sentence,3
ORG,Completed Activity Actual End Date,TX_COUNTY,Nacogdoches County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Nacogdoches County,cooccurs,sentence,3
ORG,Completed Activity Actual End Date,TX_COUNTY,Kleberg County,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,Jim Wells County,cooccurs,sentence,3
