category,year,quarter,heading_text,section_count,total_lines,total_chars
Hurricane_Ike,2011,3,>Multi-family Housing Activities,1,14,1257
Hurricane_Ike,2011,3,>HOUSING,1,1,9
Hurricane_Rita1,2011,3,Responsible Organization,83,332,7786
Hurricane_Rita1,2011,3,Projected Start Date,83,83,1743
Hurricane_Rita1,2011,3,Projected End Date,83,83,1577
Hurricane_Rita1,2011,3,National Objective,83,415,8383
Hurricane_Rita1,2011,3,Location Description,83,331,22400
Hurricane_Rita1,2011,3,Completed Activity Actual End Date,83,581,8649
Hurricane_Rita1,2011,3,Benefit Type,83,1162,14201
Hurricane_Rita1,2011,3,Activity Progress Narrative,83,3202,64462
Hurricane_Rita1,2011,3,Activity Description,83,585,57266
Hurricane_Rita1,2011,3,Activitiy Category,83,913,8549
Hurricane_Rita1,2011,3,Review By HUD,1,3,41
Hurricane_Rita1,2011,3,Recovery Needs,1,10,1178
Hurricane_Rita1,2011,3,QPR Contact,1,1,12
Hurricane_Rita1,2011,3,Public Comment,1,2,21
Hurricane_Rita1,2011,3,Project Summary,1,27,433
Hurricane_Rita1,2011,3,Overall Progress Narrative,1,26,524
Hurricane_Rita1,2011,3,Obligation Date,1,2,26
Hurricane_Rita1,2011,3,Grantee Name,1,2,33
Hurricane_Rita1,2011,3,Grantee,1,6,113
Hurricane_Rita1,2011,3,Grant Status,1,33,2479
Hurricane_Rita1,2011,3,Grant Amount,1,2,27
Hurricane_Rita1,2011,3,Grant,1,2,26
Hurricane_Rita1,2011,3,Estimated PI/RL Funds,1,2,27
Hurricane_Rita1,2011,3,Document,1,2,70
Hurricane_Rita1,2011,3,Disasters,1,31,401
Hurricane_Rita1,2011,3,Disaster Damage,1,4,401
Hurricane_Rita1,2011,3,Contract End Date,1,2,39
Hurricane_Rita1,2011,3,Award Date,1,2,21
Hurricane_Rita2,2011,3,Responsible Organization,40,160,3184
Hurricane_Rita2,2011,3,Projected Start Date,40,40,840
Hurricane_Rita2,2011,3,Projected End Date,40,40,760
Hurricane_Rita2,2011,3,National Objective,40,200,4040
Hurricane_Rita2,2011,3,Location Description,40,367,24631
Hurricane_Rita2,2011,3,Completed Activity Actual End Date,40,282,4819
Hurricane_Rita2,2011,3,Benefit Type,40,560,7085
Hurricane_Rita2,2011,3,Activity Progress Narrative,40,1909,32385
Hurricane_Rita2,2011,3,Activity Description,40,383,35355
Hurricane_Rita2,2011,3,Activitiy Category,40,440,4451
Hurricane_Rita2,2011,3,"· Additionally, Most Homes/sites May Require",3,60,2354
Hurricane_Rita2,2011,3,Transferred To HAP As Follows,3,61,4325
Hurricane_Rita2,2011,3,"Following Increases, As Applicable",3,3,105
Hurricane_Rita2,2011,3,Cost Of Building The Home,3,18,795
Hurricane_Rita2,2011,3,Beneficiaries Performance Measures,2,134,1725
Hurricane_Rita2,2011,3,Review By HUD,1,3,42
Hurricane_Rita2,2011,3,Recovery Needs,1,24,2936
Hurricane_Rita2,2011,3,QPR Contact,1,1,12
Hurricane_Rita2,2011,3,Public Comment,1,7,140
Hurricane_Rita2,2011,3,Project Summary,1,39,586
Hurricane_Rita2,2011,3,Overall Progress Narrative,1,23,443
Hurricane_Rita2,2011,3,Obligation Date,1,2,26
Hurricane_Rita2,2011,3,"Harris County, Texas",1,4,279
Hurricane_Rita2,2011,3,Grantee Name,1,2,33
Hurricane_Rita2,2011,3,Grantee,1,6,113
Hurricane_Rita2,2011,3,Grant Status,1,40,1158
Hurricane_Rita2,2011,3,Grant Amount,1,2,28
Hurricane_Rita2,2011,3,Grant,1,2,26
Hurricane_Rita2,2011,3,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2011,3,Document,1,2,70
Hurricane_Rita2,2011,3,Disasters,1,4,56
Hurricane_Rita2,2011,3,Disaster Damage,1,17,2082
Hurricane_Rita2,2011,3,Contract End Date,1,2,39
Hurricane_Rita2,2011,3,Award Date,1,2,21
Hurricane_Ike,2011,4,Responsible Organization,789,3156,72699
Hurricane_Ike,2011,4,Projected Start Date,789,789,16569
Hurricane_Ike,2011,4,Projected End Date,789,789,14991
Hurricane_Ike,2011,4,National Objective,789,3945,79689
Hurricane_Ike,2011,4,Location Description,789,3525,219408
Hurricane_Ike,2011,4,Completed Activity Actual End Date,789,5524,90534
Hurricane_Ike,2011,4,Benefit Type,789,11046,132190
Hurricane_Ike,2011,4,Activity Progress Narrative,789,32007,569669
Hurricane_Ike,2011,4,Activity Description,789,5530,510599
Hurricane_Ike,2011,4,Activitiy Category,789,8678,90965
Hurricane_Ike,2011,4,Activity Locations,182,5519,85673
Hurricane_Ike,2011,4,PROGRESS OF APPROVED ACTIVITIES TO DATE,24,1338,26085
Hurricane_Ike,2011,4,ACTIVITIES APPROVED TO DATE,24,80,5648
Hurricane_Ike,2011,4,DREF,11,44,2188
Hurricane_Ike,2011,4,>DREF,5,19,812
Hurricane_Ike,2011,4,No Other Funding Sources Found,4,38,973
Hurricane_Ike,2011,4,Beneficiaries Performance Measures,3,90,1407
Hurricane_Ike,2011,4,Construction Shall Take Place At The Following Locations,2,8,745
Hurricane_Ike,2011,4,Vista Village Ditch,1,5,266
Hurricane_Ike,2011,4,Uninterrupted Water Service. Construction Shall Take Place At The Following Locations,1,35,2298
Hurricane_Ike,2011,4,To,1,35,1537
Hurricane_Ike,2011,4,There Are Four Distinct Locations Under This DRGR Activity As Follows,1,43,3434
Hurricane_Ike,2011,4,System At The Following Locations,1,1,34
Hurricane_Ike,2011,4,Stadium Drive,1,4,261
Hurricane_Ike,2011,4,Single Family Rental Rehabilitation Program,1,32,2005
Hurricane_Ike,2011,4,Set Asides,1,11,1087
Hurricane_Ike,2011,4,Sabine Pass Ditch,1,19,519
Hurricane_Ike,2011,4,STREET,1,49,1660
Hurricane_Ike,2011,4,Review By HUD,1,3,44
Hurricane_Ike,2011,4,Recovery Needs,1,25,2410
Hurricane_Ike,2011,4,QPR Contact,1,1,12
Hurricane_Ike,2011,4,Project Summary,1,55,837
Hurricane_Ike,2011,4,Procter Street,1,5,287
Hurricane_Ike,2011,4,Port Mansfield,1,5,453
Hurricane_Ike,2011,4,Planning,1,8,793
Hurricane_Ike,2011,4,Overall Progress Narrative,1,68,3415
Hurricane_Ike,2011,4,Obligation Date,1,2,26
Hurricane_Ike,2011,4,NON-HOUSING ACTIVITIES,1,2,50
Hurricane_Ike,2011,4,Multi-family Rehabilitation Program,1,3,282
Hurricane_Ike,2011,4,Mauve Outfall Ditch,1,8,587
Hurricane_Ike,2011,4,Location,1,1,9
Hurricane_Ike,2011,4,Lee Avenue,1,5,310
Hurricane_Ike,2011,4,Kansas Avenue,1,5,318
Hurricane_Ike,2011,4,HOUSING ACTIVITIES,1,39,3463
Hurricane_Ike,2011,4,Grantee Shall Perform Drainage Improvements At The Following Locations,1,3,87
Hurricane_Ike,2011,4,Grantee Name,1,2,33
Hurricane_Ike,2011,4,Grantee,1,6,113
Hurricane_Ike,2011,4,Grant Status,1,41,1401
Hurricane_Ike,2011,4,Grant Amount,1,2,30
Hurricane_Ike,2011,4,Grant,1,2,26
Hurricane_Ike,2011,4,Golf Course Pump Station,1,22,1925
Hurricane_Ike,2011,4,From,1,1,5
Hurricane_Ike,2011,4,Fire Station #1 & #2,1,8,470
Hurricane_Ike,2011,4,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2011,4,El Jardin Subdivision (Charles Ditch),1,4,306
Hurricane_Ike,2011,4,El Cary Subdivision,1,18,1681
Hurricane_Ike,2011,4,Document,1,2,72
Hurricane_Ike,2011,4,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2011,4,Disasters,1,5,68
Hurricane_Ike,2011,4,Disaster Damage,1,12,1495
Hurricane_Ike,2011,4,Contractor Shall Make The Following Water System Improvements Throughout The City,1,5,473
Hurricane_Ike,2011,4,Contract End Date,1,2,46
Hurricane_Ike,2011,4,Code Enforcement,1,5,459
Hurricane_Ike,2011,4,Award Date,1,1,11
Hurricane_Ike,2011,4,Additional Project Detail,1,34,2324
Hurricane_Ike,2011,4,ACTIVITY,1,1,8
Hurricane_Rita1,2011,4,Responsible Organization,47,188,3557
Hurricane_Rita1,2011,4,Projected Start Date,47,47,987
Hurricane_Rita1,2011,4,Projected End Date,47,47,893
Hurricane_Rita1,2011,4,National Objective,47,235,4747
Hurricane_Rita1,2011,4,Location Description,47,266,20165
Hurricane_Rita1,2011,4,Completed Activity Actual End Date,47,329,4901
Hurricane_Rita1,2011,4,Benefit Type,47,658,8209
Hurricane_Rita1,2011,4,Activity Progress Narrative,47,1855,29822
Hurricane_Rita1,2011,4,Activity Description,47,341,33640
Hurricane_Rita1,2011,4,Activitiy Category,47,517,5390
Hurricane_Rita1,2011,4,Activity Locations,23,725,11251
Hurricane_Rita1,2011,4,Review By HUD,1,3,41
Hurricane_Rita1,2011,4,Recovery Needs,1,10,1178
Hurricane_Rita1,2011,4,QPR Contact,1,1,12
Hurricane_Rita1,2011,4,Public Comment,1,2,21
Hurricane_Rita1,2011,4,Overall Progress Narrative,1,54,919
Hurricane_Rita1,2011,4,Obligation Date,1,2,26
Hurricane_Rita1,2011,4,Grantee Name,1,2,33
Hurricane_Rita1,2011,4,Grantee,1,6,113
Hurricane_Rita1,2011,4,Grant Status,1,20,1394
Hurricane_Rita1,2011,4,Grant Amount,1,2,27
Hurricane_Rita1,2011,4,Grant,1,2,26
Hurricane_Rita1,2011,4,Estimated PI/RL Funds,1,2,27
Hurricane_Rita1,2011,4,Document,1,2,72
Hurricane_Rita1,2011,4,Disasters,1,31,392
Hurricane_Rita1,2011,4,Disaster Damage,1,4,401
Hurricane_Rita1,2011,4,Contract End Date,1,2,46
Hurricane_Rita1,2011,4,Award Date,1,2,21
Hurricane_Rita2,2011,4,Responsible Organization,28,112,2362
Hurricane_Rita2,2011,4,Projected Start Date,28,28,588
Hurricane_Rita2,2011,4,Projected End Date,28,28,532
Hurricane_Rita2,2011,4,National Objective,28,140,2828
Hurricane_Rita2,2011,4,Location Description,28,189,9608
Hurricane_Rita2,2011,4,Completed Activity Actual End Date,28,197,3359
Hurricane_Rita2,2011,4,Benefit Type,28,392,4911
Hurricane_Rita2,2011,4,Activity Progress Narrative,28,1358,21328
Hurricane_Rita2,2011,4,Activity Description,28,304,28985
Hurricane_Rita2,2011,4,Activitiy Category,28,308,3361
Hurricane_Rita2,2011,4,Activity Locations,4,139,2076
Hurricane_Rita2,2011,4,"· Additionally, Most Homes/sites May Require",3,60,2358
Hurricane_Rita2,2011,4,Transferred To HAP As Follows,3,61,4321
Hurricane_Rita2,2011,4,"Following Increases, As Applicable",3,3,105
Hurricane_Rita2,2011,4,Cost Of Building The Home,3,18,795
Hurricane_Rita2,2011,4,Review By HUD,1,3,42
Hurricane_Rita2,2011,4,Recovery Needs,1,23,2854
Hurricane_Rita2,2011,4,QPR Contact,1,1,12
Hurricane_Rita2,2011,4,Public Comment,1,63,1876
Hurricane_Rita2,2011,4,Overall Progress Narrative,1,24,525
Hurricane_Rita2,2011,4,Obligation Date,1,2,26
Hurricane_Rita2,2011,4,No Other Funding Sources Found,1,8,185
Hurricane_Rita2,2011,4,"Harris County, Texas",1,1,20
Hurricane_Rita2,2011,4,Grantee Name,1,2,33
Hurricane_Rita2,2011,4,Grantee,1,6,113
Hurricane_Rita2,2011,4,Grant Status,1,42,1334
Hurricane_Rita2,2011,4,Grant Amount,1,2,28
Hurricane_Rita2,2011,4,Grant,1,2,26
Hurricane_Rita2,2011,4,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2011,4,Document,1,2,72
Hurricane_Rita2,2011,4,Disasters,1,4,53
Hurricane_Rita2,2011,4,Disaster Damage,1,17,2082
Hurricane_Rita2,2011,4,Contract End Date,1,2,46
Hurricane_Rita2,2011,4,Beneficiaries Performance Measures,1,57,650
Hurricane_Rita2,2011,4,Award Date,1,2,21
Hurricane_Ike,2012,1,Responsible Organization,810,3240,74589
Hurricane_Ike,2012,1,Projected Start Date,810,810,17010
Hurricane_Ike,2012,1,Projected End Date,810,810,15390
Hurricane_Ike,2012,1,National Objective,810,4050,81810
Hurricane_Ike,2012,1,Location Description,810,3495,217531
Hurricane_Ike,2012,1,Completed Activity Actual End Date,810,5674,93114
Hurricane_Ike,2012,1,Benefit Type,810,11340,138931
Hurricane_Ike,2012,1,Activity Progress Narrative,810,35615,646017
Hurricane_Ike,2012,1,Activity Description,810,5499,507337
Hurricane_Ike,2012,1,Activitiy Category,810,8909,95886
Hurricane_Ike,2012,1,Activity Locations,28,770,12360
Hurricane_Ike,2012,1,PROGRESS OF APPROVED ACTIVITIES TO DATE,24,2236,34777
Hurricane_Ike,2012,1,ACTIVITIES APPROVED TO DATE,24,80,5648
Hurricane_Ike,2012,1,DREF,11,44,2188
Hurricane_Ike,2012,1,>DREF,5,19,812
Hurricane_Ike,2012,1,No Other Funding Sources Found,3,28,712
Hurricane_Ike,2012,1,Beneficiaries Performance Measures,3,90,1407
Hurricane_Ike,2012,1,Construction Shall Take Place At The Following Locations,2,8,727
Hurricane_Ike,2012,1,Vista Village Ditch,1,5,266
Hurricane_Ike,2012,1,Uninterrupted Water Service. Construction Shall Take Place At The Following Locations,1,35,2296
Hurricane_Ike,2012,1,To,1,35,1535
Hurricane_Ike,2012,1,There Are Four Distinct Locations Under This DRGR Activity As Follows,1,20,2163
Hurricane_Ike,2012,1,System At The Following Locations,1,1,34
Hurricane_Ike,2012,1,Stadium Drive,1,4,261
Hurricane_Ike,2012,1,Single Family Rental Rehabilitation Program,1,29,1942
Hurricane_Ike,2012,1,Set Asides,1,11,1087
Hurricane_Ike,2012,1,Sabine Pass Ditch,1,19,524
Hurricane_Ike,2012,1,STREET,1,49,1660
Hurricane_Ike,2012,1,Review By HUD,1,3,44
Hurricane_Ike,2012,1,Recovery Needs,1,25,2410
Hurricane_Ike,2012,1,QPR Contact,1,1,12
Hurricane_Ike,2012,1,Project Summary,1,55,844
Hurricane_Ike,2012,1,Procter Street,1,5,287
Hurricane_Ike,2012,1,Port Mansfield,1,5,453
Hurricane_Ike,2012,1,Planning,1,8,793
Hurricane_Ike,2012,1,Overall Progress Narrative,1,44,1073
Hurricane_Ike,2012,1,Obligation Date,1,2,26
Hurricane_Ike,2012,1,Multi-family Rehabilitation Program,1,3,282
Hurricane_Ike,2012,1,Mauve Outfall Ditch,1,8,587
Hurricane_Ike,2012,1,Location,1,1,9
Hurricane_Ike,2012,1,Lee Avenue,1,5,310
Hurricane_Ike,2012,1,Kansas Avenue,1,5,318
Hurricane_Ike,2012,1,HOUSING ACTIVITIES,1,31,2675
Hurricane_Ike,2012,1,Grantee Shall Perform Drainage Improvements At The Following Locations,1,3,87
Hurricane_Ike,2012,1,Grantee Name,1,2,33
Hurricane_Ike,2012,1,Grantee,1,6,113
Hurricane_Ike,2012,1,Grant Status,1,32,493
Hurricane_Ike,2012,1,Grant Amount,1,2,30
Hurricane_Ike,2012,1,Grant,1,2,26
Hurricane_Ike,2012,1,Golf Course Pump Station,1,22,1925
Hurricane_Ike,2012,1,GENERAL INFORMATION,1,11,1131
Hurricane_Ike,2012,1,From,1,1,5
Hurricane_Ike,2012,1,Fire Station #1 & #2,1,8,470
Hurricane_Ike,2012,1,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2012,1,El Jardin Subdivision (Charles Ditch),1,4,306
Hurricane_Ike,2012,1,El Cary Subdivision,1,18,1681
Hurricane_Ike,2012,1,Document,1,2,69
Hurricane_Ike,2012,1,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2012,1,Disasters,1,5,68
Hurricane_Ike,2012,1,Disaster Damage,1,12,1495
Hurricane_Ike,2012,1,Contractor Shall Make The Following Water System Improvements Throughout The City,1,5,473
Hurricane_Ike,2012,1,Contract End Date,1,2,46
Hurricane_Ike,2012,1,Code Enforcement,1,5,459
Hurricane_Ike,2012,1,Award Date,1,1,11
Hurricane_Ike,2012,1,Appurtenances At Each Of The Following Locations,1,13,1154
Hurricane_Ike,2012,1,Additional Project Detail,1,34,2326
Hurricane_Ike,2012,1,ACTIVITY,1,1,8
Hurricane_Ike,2012,1,>Remaining Projects Underway As Of The End Of This Reporting Period,1,51,949
Hurricane_Ike,2012,1,>NON-HOUSING ACTIVITIES,1,23,2127
Hurricane_Rita1,2012,1,Responsible Organization,54,216,4202
Hurricane_Rita1,2012,1,Projected Start Date,54,54,1134
Hurricane_Rita1,2012,1,Projected End Date,54,54,1026
Hurricane_Rita1,2012,1,National Objective,54,270,5454
Hurricane_Rita1,2012,1,Location Description,54,168,10177
Hurricane_Rita1,2012,1,Completed Activity Actual End Date,54,378,5644
Hurricane_Rita1,2012,1,Benefit Type,54,756,9263
Hurricane_Rita1,2012,1,Activity Progress Narrative,54,2461,41858
Hurricane_Rita1,2012,1,Activity Description,54,431,42291
Hurricane_Rita1,2012,1,Activitiy Category,54,591,6214
Hurricane_Rita1,2012,1,Activity Locations,6,222,3270
Hurricane_Rita1,2012,1,Review By HUD,1,3,41
Hurricane_Rita1,2012,1,Recovery Needs,1,10,1178
Hurricane_Rita1,2012,1,QPR Contact,1,1,12
Hurricane_Rita1,2012,1,Public Comment,1,2,21
Hurricane_Rita1,2012,1,Project Summary,1,31,473
Hurricane_Rita1,2012,1,Overall Progress Narrative,1,26,524
Hurricane_Rita1,2012,1,Obligation Date,1,2,26
Hurricane_Rita1,2012,1,HOUSING ACTIVITIES,1,9,813
Hurricane_Rita1,2012,1,Grantee Name,1,2,33
Hurricane_Rita1,2012,1,Grantee,1,6,113
Hurricane_Rita1,2012,1,Grant Status,1,9,204
Hurricane_Rita1,2012,1,Grant Amount,1,2,27
Hurricane_Rita1,2012,1,Grant,1,2,26
Hurricane_Rita1,2012,1,Estimated PI/RL Funds,1,2,27
Hurricane_Rita1,2012,1,Document,1,2,69
Hurricane_Rita1,2012,1,Disasters,1,31,392
Hurricane_Rita1,2012,1,Disaster Damage,1,4,401
Hurricane_Rita1,2012,1,Contract End Date,1,2,46
Hurricane_Rita1,2012,1,Award Date,1,2,21
Hurricane_Rita1,2012,1,>NON-HOUSING ACTIVITIES,1,7,660
Hurricane_Rita1,2012,1,>GENERAL INFORMATION,1,8,679
Hurricane_Rita2,2012,1,Responsible Organization,12,48,1001
Hurricane_Rita2,2012,1,Projected Start Date,12,12,252
Hurricane_Rita2,2012,1,Projected End Date,12,12,228
Hurricane_Rita2,2012,1,National Objective,12,60,1212
Hurricane_Rita2,2012,1,Location Description,12,53,3516
Hurricane_Rita2,2012,1,Completed Activity Actual End Date,12,84,1350
Hurricane_Rita2,2012,1,Benefit Type,12,168,2150
Hurricane_Rita2,2012,1,Activity Progress Narrative,12,570,9460
Hurricane_Rita2,2012,1,Activity Description,12,147,13392
Hurricane_Rita2,2012,1,Activitiy Category,12,132,1414
Hurricane_Rita2,2012,1,"· Additionally, Most Homes/sites May Require",3,60,2358
Hurricane_Rita2,2012,1,"Following Increases, As Applicable",3,3,105
Hurricane_Rita2,2012,1,Cost Of Building The Home,3,18,795
Hurricane_Rita2,2012,1,Review By HUD,1,3,42
Hurricane_Rita2,2012,1,Recovery Needs,1,23,2854
Hurricane_Rita2,2012,1,QPR Contact,1,1,12
Hurricane_Rita2,2012,1,Public Comment,1,13,744
Hurricane_Rita2,2012,1,Project Summary,1,43,605
Hurricane_Rita2,2012,1,Overall Progress Narrative,1,24,525
Hurricane_Rita2,2012,1,Obligation Date,1,2,26
Hurricane_Rita2,2012,1,No Other Funding Sources Found,1,10,260
Hurricane_Rita2,2012,1,HOUSING ACTIVITIES,1,5,452
Hurricane_Rita2,2012,1,Grantee Name,1,2,33
Hurricane_Rita2,2012,1,Grantee,1,6,113
Hurricane_Rita2,2012,1,Grant Status,1,33,505
Hurricane_Rita2,2012,1,Grant Amount,1,2,28
Hurricane_Rita2,2012,1,Grant,1,2,26
Hurricane_Rita2,2012,1,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2012,1,Document,1,2,69
Hurricane_Rita2,2012,1,Disasters,1,4,53
Hurricane_Rita2,2012,1,Disaster Damage,1,17,2082
Hurricane_Rita2,2012,1,Contract End Date,1,2,46
Hurricane_Rita2,2012,1,Award Date,1,2,21
Hurricane_Rita2,2012,1,Activity Locations,1,38,592
Hurricane_Rita2,2012,1,>NON-HOUSING ACTIVITIES,1,1,24
Hurricane_Rita2,2012,1,>GENERAL INFORMATION,1,8,680
Hurricane_Ike,2012,2,Responsible Organization,874,3496,79629
Hurricane_Ike,2012,2,Projected Start Date,874,874,18354
Hurricane_Ike,2012,2,Projected End Date,874,874,16606
Hurricane_Ike,2012,2,National Objective,874,4370,88274
Hurricane_Ike,2012,2,Location Description,874,3781,239197
Hurricane_Ike,2012,2,Completed Activity Actual End Date,874,6120,100397
Hurricane_Ike,2012,2,Benefit Type,874,12236,149263
Hurricane_Ike,2012,2,Activity Progress Narrative,874,38089,690376
Hurricane_Ike,2012,2,Activity Description,874,5781,533688
Hurricane_Ike,2012,2,Activitiy Category,874,9652,102397
Hurricane_Ike,2012,2,Activity Locations,43,1695,25197
Hurricane_Ike,2012,2,PROGRESS OF APPROVED ACTIVITIES TO DATE,21,1908,28963
Hurricane_Ike,2012,2,ACTIVITIES APPROVED TO DATE,21,71,4923
Hurricane_Ike,2012,2,DREF,11,44,2188
Hurricane_Ike,2012,2,>DREF,5,19,812
Hurricane_Ike,2012,2,No Other Funding Sources Found,3,26,638
Hurricane_Ike,2012,2,Construction Shall Take Place At The Following Locations,3,30,1479
Hurricane_Ike,2012,2,Beneficiaries Performance Measures,3,90,1407
Hurricane_Ike,2012,2,Vista Village Ditch,1,5,266
Hurricane_Ike,2012,2,Uninterrupted Water Service. Construction Shall Take Place At The Following Locations,1,35,2296
Hurricane_Ike,2012,2,To,1,35,1542
Hurricane_Ike,2012,2,System At The Following Locations,1,1,34
Hurricane_Ike,2012,2,Stadium Drive,1,4,261
Hurricane_Ike,2012,2,Single Family Rental Rehabilitation Program,1,32,2005
Hurricane_Ike,2012,2,Set Asides,1,11,1087
Hurricane_Ike,2012,2,Sabine Pass Ditch,1,19,524
Hurricane_Ike,2012,2,STREET,1,49,1661
Hurricane_Ike,2012,2,Review By HUD,1,3,44
Hurricane_Ike,2012,2,Recovery Needs,1,25,2410
Hurricane_Ike,2012,2,QPR Contact,1,1,12
Hurricane_Ike,2012,2,Procter Street,1,5,287
Hurricane_Ike,2012,2,Place At The Following Locations,1,7,642
Hurricane_Ike,2012,2,Overall Progress Narrative,1,48,1513
Hurricane_Ike,2012,2,Obligation Date,1,2,26
Hurricane_Ike,2012,2,NON-HOUSING ACTIVITIES,1,31,2780
Hurricane_Ike,2012,2,Multi-family Rehabilitation Program,1,3,282
Hurricane_Ike,2012,2,Mauve Outfall Ditch,1,8,587
Hurricane_Ike,2012,2,Location,1,1,9
Hurricane_Ike,2012,2,Lee Avenue,1,5,310
Hurricane_Ike,2012,2,Kansas Avenue,1,5,318
Hurricane_Ike,2012,2,Grantee Shall Perform Drainage Improvements At The Following Locations,1,3,87
Hurricane_Ike,2012,2,Grantee Name,1,2,33
Hurricane_Ike,2012,2,Grantee,1,6,113
Hurricane_Ike,2012,2,Grant Status,1,33,540
Hurricane_Ike,2012,2,Grant Amount,1,2,30
Hurricane_Ike,2012,2,Grant,1,2,26
Hurricane_Ike,2012,2,Golf Course Pump Station,1,22,1925
Hurricane_Ike,2012,2,GENERAL INFORMATION,1,10,927
Hurricane_Ike,2012,2,From,1,1,5
Hurricane_Ike,2012,2,Fire Station #1 & #2,1,8,470
Hurricane_Ike,2012,2,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2012,2,El Jardin Subdivision (Charles Ditch),1,4,306
Hurricane_Ike,2012,2,El Cary Subdivision,1,18,1681
Hurricane_Ike,2012,2,Document,1,2,66
Hurricane_Ike,2012,2,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2012,2,Disasters,1,5,68
Hurricane_Ike,2012,2,Disaster Damage,1,12,1495
Hurricane_Ike,2012,2,Contractor Shall Make The Following Water System Improvements Throughout The City,1,5,473
Hurricane_Ike,2012,2,Contract End Date,1,2,46
Hurricane_Ike,2012,2,"Construction Shall Take Place At The Following Locations In Hitchcock, TX",1,8,631
